log_id,event_id,user_id,timestamp,isp,bitrate,buffer_events,rebuffer_ratio,startup_time_ms,error_type,cdn_node,bytes_transferred
3e5515d2-2104-4f9b-80c4-682e4e1bb225,58e82945-d5a3-45f2-82ee-4cc669c6ddd9,usr_002844,2021-09-30 20:50:53,Etisalat,128kbps,5,0.0,1514,timeout,cdn-ruh-19,28722402
d3b1aa7b-777d-405b-a92a-46ffc5b3fbc4,fe5e6463-0454-43dc-ac66-7b28828d1767,usr_003623,2021-01-12 22:27:32,Mobily,256kbps,0,0.0,-89,,cdn-dxb-14,3268160
a6f5746f-b8e8-4c9a-a6be-929c7d55d629,2898e51f-e769-4e99-a6ed-82eb13a23983,usr_004948,2021-11-28 23:41:46,Etisalat,64kbps,0,0.0,1305,buffer_underrun,cdn-ruh-18,4927110
7dd3c9e6-298e-491d-b133-15c0b4c2a664,ebd92ce4-f428-453d-b325-821f08e6a281,usr_000714,2022-01-14 01:36:06,du,128kbps,0,0.0,684,,cdn-ruh-13,19939383
bee986b5-2def-42c9-9040-51da3eb4f99a,b94a2b43-47d1-45f8-b480-ac14b69aa1ee,usr_003927,2024-04-29 09:54:42,Ooredoo,128kbps,0,0.1317,1288,,cdn-jed-14,42997121
abdd9e42-62a6-49ee-8a69-89f4b2d9e991,557ebac7-1055-48d0-a2e7-a3e86aab04f3,usr_001320,2023-11-26 16:59:53,Unknown,320kbps,0,0.0,2223,timeout,cdn-jed-10,23210895
396174d4-cb7a-4116-be8d-096953c60ec0,701c467a-0a9b-4cc4-83d3-f8451ff71d93,usr_000086,2020-10-12 09:26:14,Mobily,320kbps,0,0.0947,1523,,cdn-fra-07,9898452
e21ee61b-5310-4439-9780-6e1f15ec7668,085bdfa5-a236-445e-af5f-f097522d09bc,usr_000513,2021-11-01 21:38:31,Zain,128kbps,3,0.0,2530,403_forbidden,cdn-ams-19,35717825
78e898d9-8f22-40b2-968b-cf9006fd6111,8555db27-d192-4cdd-83e3-0e7e01096b6c,usr_000290,2021-11-10 23:14:06,du,128kbps,0,0.0119,1907,403_forbidden,cdn-jed-13,45538558
8956afe7-b847-43c8-ab5a-a465694c615e,ac7a8b11-3f94-4d1b-9750-0026a896c560,usr_000308,2021-04-29 19:48:17,STC,320kbps,5,0.0,810,,cdn-ruh-04,31058870
89162c73-abb7-42d8-b998-c03d19898d4f,5ae858d4-a968-40d7-9480-ac7d738b7934,usr_001129,2021-03-13 18:19:38,Zain,320kbps,0,0.0,1363,timeout,cdn-ruh-20,42916657
cbbdd37f-e0fa-486f-9e9c-eb3267a1085f,1b8e0056-ae78-4b2e-9dbe-440569bbc303,usr_001713,2021-11-07 15:44:56,Etisalat,128kbps,0,0.0,1519,connection_reset,cdn-ruh-18,14972627
93725b21-3d1d-4837-bae9-0f81bc92b0f7,ec8a9048-4c17-4c9e-b7d3-37ed3ec5768c,usr_002866,2021-07-09 21:34:10,Unknown,128kbps,0,0.0,934,,cdn-dxb-04,44142488
072a4229-cccb-4533-966c-6f6cca1d58e2,865d0c5e-e1b3-4f99-b988-177c4c4153d4,usr_004583,2021-02-25 09:52:05,Batelco,64kbps,0,0.0,2260,connection_reset,cdn-ruh-08,21443122
5bcadca9-5d81-422e-b78f-63da52a6ada2,42cebdde-d5df-45eb-add1-c4194562ce6f,usr_002038,2022-07-11 13:27:49,Zain,64kbps,0,0.0758,2578,,cdn-dxb-19,36208477
394fac26-bc6e-4150-8a5d-e7200f44ec0e,d41ed13d-3efc-40ad-8d54-4e009b792a8c,usr_002899,2022-03-20 06:05:10,Zain,128kbps,1,0.0737,535,buffer_underrun,cdn-dxb-06,3643159
4cb787a2-abe7-4ad5-9215-8aed0435e029,9621918b-95a6-43b6-943a-cc6cdddbb681,usr_002761,2021-06-04 08:41:31,du,320kbps,0,0.0744,227,,cdn-jed-20,41497045
ea6ec202-a4f2-4ec2-99df-17cf0e12921e,2f9eee38-2bec-4550-9baa-68957af278d3,usr_002723,2022-08-23 18:50:42,Batelco,256kbps,0,0.0,1185,connection_reset,cdn-fra-06,1671408
497fa197-096f-44b2-b8d8-a068cd9248e4,f58e6834-b4c9-4ad2-92ac-531dd892ce6c,usr_003022,2020-08-20 20:51:36,Zain,256kbps,0,0.0,1787,,cdn-jed-11,26640742
01c8f02e-aa68-40ef-8bdd-691f88677a4d,ebc5bd4e-9202-4210-b227-3300b45bc712,usr_004643,2023-11-23 21:43:14,du,320kbps,0,0.0934,1738,,cdn-ruh-04,30803851
3e8f68ae-c469-44c1-a19f-7012987df897,3c64f42f-f172-4356-840d-385a621b4ccf,usr_003944,2021-10-17 08:19:45,Mobily,64kbps,2,0.0,2482,,cdn-fra-15,39172690
dcd7f829-837b-4ac9-a5dc-1f1cc4c70882,f25b0ba7-dec1-47b9-957f-3333c3eafaba,usr_003515,2020-07-29 13:04:11,Zain,64kbps,5,0.0,2073,,cdn-ruh-06,49866330
f3a98364-02ee-4a39-ba16-6551f1b4cf42,4ec182fd-b1e4-462a-b5c4-257fa8027b31,usr_004828,2021-04-03 15:45:28,Unknown,320kbps,0,0.0,1592,403_forbidden,cdn-jed-13,1742974
8d268007-629e-4b6b-beff-b647d70e5661,e5351659-88dd-406a-b2c4-4cca1e9eb8e8,usr_004479,2021-10-12 16:16:08,Unknown,320kbps,5,0.1224,8,timeout,cdn-jed-07,43404601
6bf2fed7-f3fc-4227-8f32-2422fd75675b,4f565668-9ea1-4df8-96f3-bcf8c8d30418,usr_001382,2022-08-15 07:17:43,du,128kbps,0,0.0,-474,,cdn-jed-15,6329318
262236a2-94d2-4354-9b5d-2b448522aa9d,f28680c1-57ed-40eb-b9e9-e38447a32841,usr_004412,2020-08-11 15:28:09,Zain,128kbps,0,0.0,1339,,cdn-jed-05,24189202
d218ca21-70fc-4743-a84f-32dbb6cc3fd2,2b692328-1daa-4feb-8fd7-f5825bae35e0,usr_001416,2023-12-30 22:27:19,Ooredoo,320kbps,0,0.0,431,connection_reset,cdn-ams-04,18958775
2c89a968-9271-4de7-8f5c-cb400af67091,4d3ebcd9-8b8b-4682-9b04-6cafe4f12e81,usr_002359,2021-07-07 17:12:43,Zain,320kbps,5,0.138,437,buffer_underrun,cdn-ams-17,45320853
002d1531-dc9a-4720-b3fc-08e60960005d,fa47cb5b-7af5-4acf-a344-2caa9688cd6f,usr_001039,2020-09-15 09:03:50,STC,64kbps,0,0.0,1080,,cdn-jed-06,31153272
87b75fb0-0d3d-486d-a64e-ccb854b2ba81,52f43071-ae2e-4bbe-82f4-714aa0a39010,usr_000145,2022-01-09 09:38:39,Ooredoo,320kbps,2,0.0,1775,,cdn-ams-17,18365538
b5116d71-9691-4a2b-bfd3-31d19a8a8587,7ea3dd82-52ab-4d4a-800e-9408d776dc56,usr_004731,2022-01-23 20:05:00,Etisalat,320kbps,0,0.0,2725,,cdn-fra-02,10991285
1e4c2921-1669-4d2d-bca4-dbc73789f9a9,83c87c57-18bb-4531-86b3-61882d06234a,usr_003739,2022-04-23 21:58:46,Unknown,128kbps,0,0.0,1288,,cdn-ams-15,15413085
011297e1-e7c7-41ee-ac11-c1a1fda37ef4,7a16386b-560c-4756-ab6c-f2221067ef53,usr_002082,2023-08-18 20:53:52,Zain,64kbps,0,0.1186,2076,dns_failure,cdn-fra-16,20218015
fd167092-4fe2-43f5-bcc1-a7778a9a15d3,47310c89-0a2a-4ffa-bb9f-ac781a4bfdd6,usr_001766,2021-01-07 22:39:34,Ooredoo,64kbps,0,0.0082,2974,timeout,cdn-jed-10,22510867
8a1e7c63-a7dd-4973-a699-c3acdb96fa13,381e7636-4822-4e04-bc8e-f195bbc92a9e,usr_003823,2020-06-18 00:53:48,du,64kbps,2,0.0,1943,,cdn-fra-15,36710767
5057ebb0-b3ba-4b7f-8430-58a8137150b9,a055a6d6-8712-4858-9478-8cfc17267d62,usr_004058,2021-04-02 09:15:00,Batelco,320kbps,0,0.0,2471,,cdn-jed-16,7478708
b9fb2c86-ba98-4e0f-b988-d8612fd2b1dd,8b929323-3e4e-43be-b976-6aa0eb40e70b,usr_001460,2021-06-26 16:57:39,Mobily,128kbps,0,0.0,236,buffer_underrun,cdn-fra-14,7364584
a481e46d-20ce-472b-bb11-39b379ac331d,1820cfa5-b716-460f-87b6-39d5029b0c92,usr_001620,2019-10-01 23:55:31,Batelco,256kbps,4,0.0998,1325,,cdn-dxb-13,32144088
7adeb890-bb85-49ee-a3c6-69e9e30875d2,e78954c4-2dbd-4d60-8126-bfb3c3b3dcc0,usr_002667,2022-11-24 20:00:27,Etisalat,256kbps,2,0.0012,-1184,,cdn-jed-08,13562861
af08062f-0885-4c79-8bd5-8b78c14a68f4,473722ce-50f6-4779-8d01-ce326ac9069c,usr_003538,2024-08-15 23:20:19,du,256kbps,0,0.0,1386,timeout,cdn-dxb-05,7127229
8d11bb37-19de-4e81-a20e-12e87d72cffb,8b4f9118-ce62-4f07-8fcc-9b06b6cf010e,usr_003225,2022-02-15 09:17:02,Zain,64kbps,0,0.0,953,,cdn-ams-06,49468656
a9206383-7ce1-41ae-8670-8eeb3ff52445,5cafe30f-3195-4976-a9fc-6a4323239747,usr_004778,2021-06-27 19:41:36,Mobily,64kbps,5,0.0,2649,,cdn-jed-03,14743534
b46e1dfb-3602-404f-a880-978e100240ec,dd8187b4-2344-4b49-8afa-b2da0642e5e2,usr_003207,2020-07-06 19:56:29,Mobily,256kbps,0,0.0691,1353,,cdn-jed-05,12490474
fce1adee-d40a-49ae-82a1-e8f870145ddc,b999b2ed-e22d-4168-802a-d3c9177f15fc,usr_002236,2021-05-20 22:28:39,Batelco,256kbps,3,0.0,1,,cdn-fra-06,8562042
f3189208-98ff-4ef2-938f-bca467bc2e85,1ccbe23e-47f0-4345-a290-53ce291a579f,usr_004675,2024-11-05 09:53:04,Ooredoo,256kbps,0,0.0737,2011,,cdn-fra-15,2077379
4188da2d-ddd2-40f0-8feb-d203d13ab6e6,ba9e37c7-f9d6-4489-8c61-b75c84d511c2,usr_000440,2022-12-18 09:39:00,Unknown,256kbps,4,0.0,1858,403_forbidden,cdn-fra-17,3576261
891d0894-5bc1-4169-b143-e39527889403,911db3f1-0750-4d00-a269-50c8a3cd946b,usr_000279,2023-06-20 23:46:20,du,256kbps,0,0.0524,2256,,cdn-ruh-13,8840829
1e6ea895-f556-4c8a-8fd2-104f7a0c0be7,a1e13fb5-f740-41ac-9ac4-088dd6aedccd,usr_001360,2022-02-16 20:26:21,Etisalat,128kbps,0,0.0885,698,dns_failure,cdn-fra-10,46982789
3712bb8f-cbfe-41ce-ab0d-bd1ce098f368,92fba70f-6920-4c99-a435-61a6a84806e9,usr_003852,2021-12-06 16:03:51,STC,128kbps,0,0.1027,932,,cdn-ams-08,26794472
ee36ba2e-3246-4196-99ff-37ef988fb174,3a9603b5-78fe-4956-855f-963c7736bb42,usr_001324,2023-03-18 15:39:13,Etisalat,64kbps,0,0.0,2117,,cdn-jed-19,5973520
b371d500-0019-470d-862f-64ea63aabc64,88a32833-beaf-4264-91ba-e4df2cf48fd3,usr_002563,2023-10-18 21:40:40,Mobily,256kbps,0,0.0944,2090,,cdn-jed-17,22533590
dd3e3c53-bd4c-4194-be95-fc1914a49836,9a7e1049-34be-4091-a13e-02e155b83c00,usr_002045,2024-04-09 22:35:15,du,256kbps,0,0.0,2164,,cdn-jed-17,26570296
4c5eedf3-5192-4029-a254-02c82dd1c4e7,f6a89702-5458-48f1-a331-b1e68acf09d6,usr_002665,2020-09-11 05:12:53,du,64kbps,0,0.1482,-1666,,cdn-ams-15,32216150
6f542c9f-d393-4831-8e48-0609a1460574,2d2de182-e77e-4b23-8794-95704938fb3f,usr_002342,2024-10-17 17:04:11,du,320kbps,2,0.0,1374,connection_reset,cdn-dxb-03,20452470
d1007eda-5962-4276-8e0f-1d2826f24099,ae397360-1166-4b81-bd0f-28a604bc9b9a,usr_003028,2022-05-10 17:07:29,du,256kbps,0,0.0,1224,,cdn-jed-09,29616295
073957a8-2673-4514-8492-4b671660c5cb,e244fc6c-87fd-4e5c-ad63-a2038b5112d0,usr_000887,2021-11-04 10:17:28,du,320kbps,0,0.0344,1288,,cdn-ruh-09,12512181
20559a0c-bf5e-4ac9-b7f3-2f99b9a2b2bb,6ed4dc7a-ee25-4062-bc52-cca5d0d2a7c6,usr_003758,2021-05-17 00:20:51,STC,320kbps,4,0.1041,0,,cdn-ruh-01,42970195
89ba16cb-5f69-40bb-bcad-8f0ed6f820ba,389c8380-9f2d-46fc-94e3-3ce3251f3268,usr_002619,2020-01-26 07:17:50,Unknown,320kbps,3,0.0078,1367,,cdn-jed-12,16498564
f16a0d91-b40f-4da7-945b-8666326069d8,635fe804-ec14-4e9c-a1be-3323aab0f546,usr_004075,2021-01-22 19:43:46,Etisalat,320kbps,0,0.0,2467,buffer_underrun,cdn-fra-05,10011264
bb121a32-4fba-4651-9058-45586d3c07a8,7b9657b8-d7a1-47c8-9e30-5f74cd5b5212,usr_000524,2021-02-03 01:41:06,Mobily,128kbps,0,0.0,1843,403_forbidden,cdn-dxb-04,45693538
8c584b09-3b6f-4920-97b5-ce5473ce9464,1e31c7c4-a2dd-41ca-8e56-e65e50e3d023,usr_004369,2023-04-06 16:48:11,STC,320kbps,0,0.0,1537,,cdn-fra-09,7751345
fa57ac50-369d-4974-be4d-9830b2648443,9b3ff534-e76b-423d-b4b9-ce46652e0490,usr_000824,2022-03-04 21:32:48,Zain,128kbps,4,0.0,-1580,,cdn-jed-10,38610373
b19d8fd7-229b-4735-82e5-ea4592f50808,3be62f46-a560-4672-b947-53b0130e6872,usr_002272,2024-03-12 10:48:11,Zain,64kbps,2,0.0349,905,timeout,cdn-ams-06,43980251
0e10c27d-d35a-45ce-a0b5-110ad230c3bf,e7014935-883f-430d-af55-284fb827aaf2,usr_001081,2021-01-30 20:20:24,Unknown,256kbps,0,0.0961,1364,,cdn-ruh-09,44736578
6bf47b0a-95e4-4384-ad24-84d2d180ecb3,cacb9181-abce-46f4-acc1-df78cdbe02db,usr_000808,2021-07-09 09:28:03,du,320kbps,1,0.0,1391,,cdn-dxb-13,28333440
df7e8944-f9e6-4482-8676-d8d6f4e470a3,6dd448b5-dcd2-477e-9bfe-32b97d49d422,usr_001334,2021-05-27 21:15:44,STC,64kbps,0,0.0513,1075,,cdn-fra-02,38752457
40d1a251-febc-4809-9367-828bbe1ec3ec,f2251a1e-af68-4c1d-9f6e-95441dd19610,usr_001302,2022-03-12 18:18:12,STC,128kbps,1,0.0,992,403_forbidden,cdn-dxb-13,13208091
2b0d0fcd-12e4-4ebd-9f0e-b0bb8e284014,0ecdf050-140f-47e6-95ca-65369b11c9d5,usr_002622,2023-04-08 00:05:56,Unknown,320kbps,0,0.0,2267,buffer_underrun,cdn-dxb-14,45477401
3abd4647-e75a-4b5d-bc4c-9e1e8b99663a,f3e41736-cb0d-4ed6-9a22-eef6bd8d902a,usr_003901,2022-05-18 17:09:35,STC,128kbps,5,0.0,1061,,cdn-ruh-07,34626431
b2f27334-c636-49b4-926b-74bdd2690ade,057dd173-5bb1-43bf-949a-84fc58aeddf3,usr_000775,2020-12-30 11:06:42,STC,64kbps,0,0.0,1241,timeout,cdn-ruh-18,1289391
c47cad5e-8fb3-4ee9-b752-aa90a9437949,15b888af-8a1c-41af-b2f6-d701f02c9b00,usr_002696,2019-09-06 19:19:07,Ooredoo,256kbps,4,0.0,1425,timeout,cdn-jed-15,17800862
0087290d-0292-4e3e-a8eb-f75cea5c4e5b,15b888af-8a1c-41af-b2f6-d701f02c9b00,usr_002696,2019-09-06 19:19:07,Etisalat,320kbps,0,0.0,519,,cdn-jed-20,21599938
83a71228-e4e4-4db6-9484-01a43e031dea,fbd2e2b3-abc1-400a-ac1e-f95936a8855d,usr_000734,2018-12-08 22:05:16,Etisalat,256kbps,0,0.0,272,buffer_underrun,cdn-fra-16,9163979
096c50a5-1cf2-4d2f-a96c-22e3fe23c3d4,25f33517-da8f-4238-88bf-1fa59d2044b6,usr_002600,2020-12-02 20:54:41,Zain,128kbps,0,0.0,1291,dns_failure,cdn-fra-04,47734820
e179be43-0e05-4997-b75e-2c16289e525f,8bf9e1d6-a107-4f6c-98e1-fee6f5b6338f,usr_004969,2020-03-16 11:18:45,STC,64kbps,0,0.0674,1624,,cdn-jed-10,41078133
1f4116e0-b50c-4a0b-b6e4-aaf838f37604,23bd93b4-2898-4380-89f6-3e853a6e60f0,usr_002217,2020-04-08 21:49:02,Mobily,320kbps,0,0.0,1890,403_forbidden,cdn-ams-02,31135168
1da12b6d-70fe-407f-a223-70160d09d9a2,ef0353f1-0b9e-492f-b89e-2cece252b26d,usr_003392,2022-05-01 00:17:25,Ooredoo,256kbps,0,0.0,1704,dns_failure,cdn-ruh-04,11849057
bb0e6e8c-3c92-4537-a918-489983e3b8de,de0d090f-4fcf-4f95-9f36-0491ef29ac31,usr_004023,2023-12-17 15:44:09,Mobily,128kbps,0,0.0,1726,,cdn-jed-07,31619489
25b17d1e-c1bb-41e6-88e8-1bfdd18051e5,30a2ce4c-550a-43ba-bb1d-541a0a0f5a3e,usr_000916,2021-12-06 21:07:35,Etisalat,320kbps,0,0.0,2385,,cdn-ruh-19,31070181
90c953f8-a0b8-4b34-9b2a-0d051e9e1dee,6beaeb25-f901-4425-af61-2996d9964f1d,usr_003606,2021-11-23 07:28:59,Etisalat,128kbps,0,0.0,1979,,cdn-fra-03,4014943
3a609817-9223-4b62-909a-15cb4ee17f63,6beaeb25-f901-4425-af61-2996d9964f1d,usr_003606,2021-11-23 07:28:59,Ooredoo,128kbps,0,0.0,2381,403_forbidden,cdn-jed-15,2822962
ceb19c37-16d4-482b-a233-7843ca4628eb,4dfb93ba-7f8b-4fc6-834b-e90fa30383bd,usr_001078,2021-04-19 21:31:44,STC,256kbps,0,0.0,2175,,cdn-ams-19,49592799
68bca109-32e4-4895-b7a1-e527288da7a7,201090c1-96f4-4a32-8c18-a0eab66490e5,usr_000715,2021-08-30 09:36:38,Etisalat,128kbps,0,0.103,1919,,cdn-ams-06,42707330
26d00292-5e87-48e2-ad13-eaabc2ce2d96,e1ed26b9-cb28-43cf-aa1a-ad66a191f62b,usr_003951,2022-04-19 21:17:53,du,256kbps,0,0.0,2651,connection_reset,cdn-ams-10,38646764
acdd3e7a-1b78-4279-9bdc-c7ed69d9f847,b2c42be6-bbad-4835-a125-f64b25cadc7c,usr_004942,2024-04-11 22:03:39,Etisalat,128kbps,5,0.0,164,,cdn-dxb-12,21696997
0612a0ae-b1b9-4b11-bc6a-85cc9f295c9e,1407c402-74b1-4b25-bfce-b11d63e8416d,usr_002613,2021-11-18 08:27:28,Unknown,128kbps,0,0.0301,384,,cdn-jed-19,38320038
55adead0-6938-44e5-b6c6-e452741a6b7f,c3a8cae7-b768-4e69-906e-7ccbe32435c8,usr_002900,2021-08-28 09:16:51,du,320kbps,2,0.0,1066,,cdn-ruh-05,40155077
5c993e88-e5b0-4d9d-bf0a-1275381976f1,c3a8cae7-b768-4e69-906e-7ccbe32435c8,usr_002900,2021-08-28 09:16:51,Zain,320kbps,0,0.0,1473,timeout,cdn-fra-13,43658364
ea9305c6-87ae-4635-a10d-68c7be42c2f0,7b185bb9-d4fb-4a72-91de-1869a16fa88b,usr_000996,2021-05-01 20:22:50,Zain,128kbps,2,0.0,289,,cdn-jed-07,23421548
c3449a0f-c67c-4fc1-ae82-4c51651a0f9f,388d7a38-fa0b-4ae0-b56b-3c23308ee78a,usr_001817,2019-03-15 21:26:44,du,256kbps,0,0.0,1261,,cdn-jed-04,9269218
6769d155-bc96-421d-a695-d76923ce8059,e410ed9d-f86c-4b51-9d04-4a651507dc75,usr_002518,2024-05-25 08:01:12,Unknown,64kbps,4,0.0615,2470,buffer_underrun,cdn-fra-01,29045068
22bb19b8-a40f-42bd-896c-eb52986915ea,6160c8cd-18b4-4bb6-b2e0-72dc40988982,usr_003010,2021-04-01 22:22:45,Unknown,64kbps,0,0.0,697,,cdn-jed-12,16986594
5d9be9ab-c8ed-473f-80e9-acea44e8c1eb,23a80e4e-242e-4191-abe7-f66aff099d6b,usr_003360,2021-06-25 11:16:38,Ooredoo,128kbps,0,0.0,410,,cdn-fra-13,46305895
3f82bdec-4600-4525-8d01-033cbf6f93cd,2d6e812d-e754-4111-a80e-830dc84cc518,usr_003654,2024-09-12 20:30:21,Ooredoo,128kbps,0,0.0248,1151,,cdn-ams-05,18032490
f2ebddf8-9043-4d7b-8ffc-ba12a60fd254,70e9f7a8-f595-48e3-b0b9-e266aac14c74,usr_002161,2021-11-27 15:56:51,Zain,256kbps,0,0.127,902,,cdn-ruh-09,8139151
8afa84b4-2ad0-4253-96b0-ca666f613b53,babbe16e-443f-4059-925c-5e3dbce0d509,usr_002512,2024-10-24 10:54:27,Mobily,256kbps,0,0.0,1465,,cdn-ruh-17,44983545
b093d74c-8e8a-4c0c-82f2-78903890414b,0a7013d5-08fd-459e-ab89-1fcf7cabf7af,usr_000122,2024-04-28 08:51:43,STC,320kbps,1,0.07,1691,,cdn-ams-11,20879448
3ef8f5ba-feed-452a-a936-0af62939235a,b01b5379-dc9d-4376-80de-2363f8a2c5fc,usr_002091,2024-02-23 11:27:16,Etisalat,128kbps,2,0.0,2580,,cdn-ruh-03,24490800
cc4b60fe-772c-44ed-96b7-c4c8a92744c6,124380b2-85f9-43e7-9a74-1c39237278f6,usr_001935,2022-06-04 21:15:15,STC,128kbps,0,0.1173,2018,,cdn-fra-06,29796142
a4658604-89bc-4226-b2a0-704493301296,223856ea-4425-4225-be0d-aaa6ab561136,usr_000273,2021-09-06 09:51:31,Zain,256kbps,0,0.0086,1810,,cdn-fra-12,23392684
26bda05a-6181-49ba-94d4-079f1761da83,34665e80-ccf1-4038-92d3-01fb66a0b795,usr_003323,2022-11-04 20:10:22,STC,256kbps,0,0.089,1702,timeout,cdn-ams-14,28259508
6758e4ed-77f6-4e54-a443-82164e957e9b,0065d621-fb64-4045-9755-c2270a6b04ac,usr_004245,2023-12-12 19:48:38,Unknown,256kbps,0,0.1031,1919,,cdn-jed-19,38602622
90c375f0-9e52-4e73-8320-2805fa83c420,0013c0b3-d25e-421b-bb43-cf6aa569eb6b,usr_003901,2021-12-03 13:24:20,Mobily,256kbps,0,0.0454,2148,,cdn-ruh-12,1922509
9b03386b-7a61-480b-bd80-9e11f819bf9b,180e40a0-b77b-4ed1-8382-495bdfe900fd,usr_002088,2018-10-02 10:36:40,Ooredoo,64kbps,0,0.0069,695,,cdn-ams-18,34796867
59559520-d9ea-429c-b24c-e8020a375a8b,70a5927e-c1cd-404f-8a98-61d0177cdb26,usr_001216,2022-03-28 21:21:40,Zain,256kbps,0,0.0452,1350,buffer_underrun,cdn-ruh-05,14447096
122d33bb-e899-43b7-887b-6d66e403266c,39df3dac-7beb-405c-8b26-93d996e7b019,usr_002113,2021-09-17 20:24:33,Mobily,320kbps,0,0.0,2927,403_forbidden,cdn-jed-01,26410398
c91f3126-8d58-481f-b24e-a65f76651230,12ebd6af-ec2e-425e-bc5a-40b4720feb18,usr_003065,2021-09-01 21:49:06,Mobily,256kbps,4,0.1278,2076,,cdn-dxb-14,11515955
56c04029-c673-4bad-9a87-0addb03258aa,8ebfea10-33e9-49ac-b54d-8b5cd0fc1378,usr_001338,2020-11-04 07:52:08,Ooredoo,128kbps,0,0.1323,1935,connection_reset,cdn-ruh-16,32634368
337db9d1-a7ea-455e-86db-d6b5a59b3b44,25825e00-49e2-4ab9-ba2c-ee89535c4d0e,usr_004950,2023-03-05 21:21:12,Ooredoo,128kbps,0,0.0,2817,dns_failure,cdn-ruh-01,42269827
28668d81-52e1-4591-ad5a-90c1ad8b2851,94021cae-06db-4396-bd46-b99cfe6d4898,usr_000884,2021-08-27 23:06:57,Zain,128kbps,0,0.0,2670,,cdn-ruh-12,48799029
14a46fb4-46b9-4b69-85b1-da298d512dd6,6286bacc-7c3b-4144-9d96-637f2beb367c,usr_001447,2021-03-29 21:39:13,Ooredoo,128kbps,0,0.0,1437,dns_failure,cdn-jed-19,10980103
78ec2edd-c62b-4ade-9d05-36e8264e1334,4154aa62-7bda-48a1-bb0d-688bae8edf5a,usr_003405,2022-03-03 17:17:22,Zain,256kbps,0,0.0,1899,,cdn-fra-03,23509199
4314b76c-050c-4aad-979d-6d57f3724653,a9d92445-e425-40f6-9674-4de5a52296df,usr_002008,2020-12-02 17:21:04,Unknown,320kbps,0,0.0268,2048,,cdn-fra-13,21780750
6416595f-59f8-46c3-a143-e9ffe2aa7053,37b3af29-adbb-4af6-8142-61ababd75471,usr_001996,2024-01-03 02:00:43,Unknown,128kbps,3,0.0272,1432,connection_reset,cdn-ams-09,45395279
6ab3ef75-8a40-4b98-bd41-8a1b9c267786,1c2eadf0-b39f-44f5-8f5b-11621b7c02c4,usr_004479,2022-03-31 09:32:18,Ooredoo,320kbps,0,0.0793,2358,timeout,cdn-fra-01,18626216
58810e35-4df5-407d-89eb-cb10a5c1c6fb,a964f302-d933-4b63-b75d-3f76425dd17b,usr_003540,2021-05-12 19:42:11,Mobily,256kbps,0,0.0,62,,cdn-ams-08,10523962
aa80a499-7f6e-49e6-b5ca-8233942c63c4,4f71cffa-cc78-4caa-bc0d-c65db9bcd59b,usr_003595,2023-06-27 10:27:42,Zain,256kbps,0,0.0,2165,,cdn-jed-17,38875740
731094e4-db86-4d5d-a1e0-c4f795e58257,97977cf2-84f4-4fa4-a45d-f48245bbb609,usr_004092,2020-09-05 19:13:07,Zain,64kbps,0,0.0263,2260,timeout,cdn-ruh-19,3680964
420b2124-04bc-49d0-bac5-d4de31989413,c11bfbb1-cafa-44bc-b4ba-403f5a86c240,usr_002582,2020-01-29 07:47:30,Zain,64kbps,0,0.1354,2470,buffer_underrun,cdn-fra-19,34765606
ff9e0bb6-b263-41ae-ac5a-1ba3840b8f7c,b0fba90c-260c-4955-95a8-0dc46d1f561e,usr_001397,2022-07-27 20:15:31,Unknown,128kbps,5,0.0,2266,,cdn-fra-06,9004492
3ab19959-73ca-4265-aa0f-87b677c34065,95af7c14-d046-48b0-8a19-02b906ebc49b,usr_003424,2022-03-15 22:46:47,Unknown,128kbps,4,0.0,1816,,cdn-jed-15,3555527
2aaebea4-d65c-4674-b829-2a9da6b988d6,814ec544-200b-40c7-b30c-056eeab0e704,usr_000334,2022-02-18 09:24:42,Etisalat,256kbps,0,0.1146,1589,connection_reset,cdn-fra-11,25153885
056e389c-009d-4f59-8e77-b841d8684451,26c524a5-dfc4-47b4-bb47-9fcaaafd8fa6,usr_002455,2021-08-23 23:15:10,STC,320kbps,0,0.0,786,timeout,cdn-ams-11,16259071
2566ff7d-ef99-460a-b6ef-b53ef5a01e8d,4a120893-0eb6-4fd4-8c6e-0471aa75b86c,usr_002034,2020-01-01 19:38:48,Zain,320kbps,0,0.0,1626,buffer_underrun,cdn-ams-02,16877618
f0bee8f6-b737-45ca-8830-db9680677d38,d35d2d9a-dfce-4e78-8a62-3d45d0baaeaf,usr_000858,2023-01-18 18:11:38,Ooredoo,320kbps,0,0.0502,1286,,cdn-ams-09,1263549
4a724f0e-94f6-4b35-b160-21a9534ac0de,245c39d9-a8fe-45a1-8c75-e5c1a69b4145,usr_004633,2020-12-13 12:24:10,Batelco,128kbps,4,0.0,354,,cdn-ruh-14,10390614
318e798a-abb8-49c7-b03f-1d6f782513e5,80f6eaac-36f9-4a1a-ae28-3133978d9e29,usr_004997,2024-05-05 08:12:47,du,256kbps,3,0.0,1206,,cdn-jed-06,42502557
804416d4-783b-4364-ae78-aca0b2fb4808,15091ae1-6e65-4602-8052-e95e892a70a0,usr_003080,2022-04-16 22:44:37,STC,128kbps,0,0.1235,829,,cdn-dxb-11,7125938
